match_no,date,stage,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder,balls_delivered
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,5.3,Phil Salt,Jamieson,2,0,0,0,0,0,,,,33
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,5.4,Phil Salt,Jamieson,4,0,0,0,0,0,,,,34
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,5.5,Phil Salt,Jamieson,4,0,0,0,0,0,,,,35
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,5.6,Phil Salt,Jamieson,6,0,0,0,0,0,,,,36
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,6.1,Mayank Agarawal,Harpreet Brar,1,0,0,0,0,0,,,,37
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,6.2,Phil Salt,Harpreet Brar,6,0,0,0,0,0,,,,38
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,6.3,Phil Salt,Harpreet Brar,1,0,0,0,0,0,,,,39
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,6.4,Mayank Agarawal,Harpreet Brar,1,0,0,0,0,0,,,,40
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,6.5,Phil Salt,Harpreet Brar,1,0,0,0,0,0,,,,41
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,6.6,Mayank Agarawal,Harpreet Brar,1,0,0,0,0,0,,,,42
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,7.1,Mayank Agarawal,Musheer Khan,1,0,0,0,0,0,,,,43
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,7.2,Phil Salt,Musheer Khan,1,0,0,0,0,0,,,,44
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,7.3,Mayank Agarawal,Musheer Khan,6,0,0,0,0,0,,,,45
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,7.4,Mayank Agarawal,Musheer Khan,4,0,0,0,0,0,,,,46
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,7.5,Mayank Agarawal,Musheer Khan,0,0,0,0,0,0,caught,Mayank Agarawal,Shreyas Iyer,47
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,7.6,Rajat Patidar,Musheer Khan,1,0,0,0,0,0,,,,48
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,8.1,Rajat Patidar,Harpreet Brar,1,0,0,0,0,0,,,,49
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,8.2,Phil Salt,Harpreet Brar,1,0,0,0,0,0,,,,50
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,8.3,Rajat Patidar,Harpreet Brar,0,0,0,0,0,0,,,,51
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,8.4,Rajat Patidar,Harpreet Brar,1,0,0,0,0,0,,,,52
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,8.5,Phil Salt,Harpreet Brar,4,0,0,0,0,0,,,,53
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,8.6,Phil Salt,Harpreet Brar,0,0,0,0,0,0,,,,54
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,9.1,Rajat Patidar,Musheer Khan,1,0,0,0,0,0,,,,55
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,9.2,Phil Salt,Musheer Khan,1,0,0,0,0,0,,,,56
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,9.3,Rajat Patidar,Musheer Khan,4,0,0,0,0,0,,,,57
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,9.4,Rajat Patidar,Musheer Khan,1,0,0,0,0,0,,,,58
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,9.5,Phil Salt,Musheer Khan,1,0,0,0,0,0,,,,59
71,"May 29, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",RCB,PBKS,2,9.6,Rajat Patidar,Musheer Khan,6,0,0,0,0,0,,,,60
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,0.1,Rohit,Siraj,1,0,0,0,0,0,,,,1
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,0.2,Bairstow,Siraj,2,0,0,0,0,0,,,,2
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,0.3,Bairstow,Siraj,1,0,0,0,0,0,,,,3
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,0.4,Rohit,Siraj,0,0,0,0,0,0,,,,4
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,0.5,Rohit,Siraj,2,0,0,0,0,0,,,,5
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,0.6,Rohit,Siraj,0,0,0,0,0,0,,,,6
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,1.1,Bairstow,Prasidh,4,0,0,0,0,0,,,,7
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,1.2,Bairstow,Prasidh,0,2,0,1,0,0,,,,8
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,1.3,Bairstow,Prasidh,2,0,0,0,0,0,,,,9
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,1.4,Bairstow,Prasidh,1,0,0,0,0,0,,,,10
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,1.5,Rohit,Prasidh,1,0,0,0,0,0,,,,11
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,1.6,Bairstow,Prasidh,2,0,0,0,0,0,,,,12
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,2.1,Rohit,Siraj,4,0,0,0,0,0,,,,13
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,2.2,Rohit,Siraj,4,0,0,0,0,0,,,,14
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,2.3,Rohit,Siraj,0,0,0,0,0,0,,,,15
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,2.4,Rohit,Siraj,0,0,0,0,0,0,,,,16
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,2.5,Rohit,Siraj,1,0,0,0,0,0,,,,17
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,2.6,Bairstow,Siraj,1,0,0,0,0,0,,,,18
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,3.1,Bairstow,Prasidh,6,0,0,0,0,0,,,,19
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,3.2,Bairstow,Prasidh,4,0,0,0,0,0,,,,20
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,3.3,Bairstow,Prasidh,0,0,0,0,0,0,,,,21
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,3.4,Bairstow,Prasidh,6,0,0,0,0,0,,,,22
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,3.5,Bairstow,Prasidh,6,0,0,0,0,0,,,,23
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,3.6,Bairstow,Prasidh,4,0,0,0,0,0,,,,24
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,4.1,Rohit,Siraj,1,0,0,0,0,0,,,,25
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,4.2,Bairstow,Siraj,0,0,0,0,0,0,,,,26
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,4.3,Bairstow,Siraj,4,0,0,0,0,0,,,,27
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,4.4,Bairstow,Siraj,1,0,0,0,0,0,,,,28
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,4.5,Rohit,Siraj,4,0,0,0,0,0,,,,29
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,4.6,Rohit,Siraj,1,0,0,0,0,0,,,,30
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,5.1,Rohit,Sai Kishore,0,0,0,0,0,0,,,,31
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,5.2,Rohit,Sai Kishore,0,0,0,0,0,0,,,,32
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,5.3,Rohit,Sai Kishore,6,0,0,0,0,0,,,,33
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,5.4,Rohit,Sai Kishore,4,0,0,0,0,0,,,,34
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,5.5,Rohit,Sai Kishore,0,0,0,0,0,0,,,,35
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,5.6,Rohit,Sai Kishore,4,0,0,0,0,0,,,,36
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,6.1,Bairstow,Rashid Khan,0,0,0,0,0,0,,,,37
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,6.2,Bairstow,Rashid Khan,0,1,0,1,0,0,,,,38
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,6.3,Rohit,Rashid Khan,1,0,0,0,0,0,,,,39
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,6.4,Bairstow,Rashid Khan,1,0,0,0,0,0,,,,40
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,6.5,Rohit,Rashid Khan,0,0,0,0,0,0,,,,41
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,6.6,Rohit,Rashid Khan,0,0,0,0,0,0,,,,42
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,7.1,Bairstow,Sai Kishore,2,0,0,0,0,0,,,,43
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,7.2,Bairstow,Sai Kishore,0,0,0,0,0,0,caught,Bairstow,Gerald Coetzee,44
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,7.3,Suryakumar Yadav,Sai Kishore,1,0,0,0,0,0,,,,45
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,7.4,Rohit,Sai Kishore,1,0,0,0,0,0,,,,46
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,7.5,Suryakumar Yadav,Sai Kishore,2,0,0,0,0,0,,,,47
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,7.6,Suryakumar Yadav,Sai Kishore,1,0,0,0,0,0,,,,48
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,8.1,Suryakumar Yadav,Rashid Khan,1,0,0,0,0,0,,,,49
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,8.2,Rohit,Rashid Khan,4,0,0,0,0,0,,,,50
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,8.3,Rohit,Rashid Khan,0,0,0,0,0,0,,,,51
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,8.4,Rohit,Rashid Khan,6,0,0,0,0,0,,,,52
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,8.5,Rohit,Rashid Khan,1,0,0,0,0,0,,,,53
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,8.6,Suryakumar Yadav,Rashid Khan,0,0,0,0,0,0,,,,54
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,9.1,Rohit,Sai Kishore,4,0,0,0,0,0,,,,55
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,9.2,Rohit,Sai Kishore,1,0,0,0,0,0,,,,56
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,9.3,Suryakumar Yadav,Sai Kishore,1,0,0,0,0,0,,,,57
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,9.4,Rohit,Sai Kishore,1,0,0,0,0,0,,,,58
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,9.5,Suryakumar Yadav,Sai Kishore,1,0,0,0,0,0,,,,59
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,9.6,Rohit,Sai Kishore,4,0,0,0,0,0,,,,60
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,10.1,Suryakumar Yadav,Rashid Khan,1,0,0,0,0,0,,,,61
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,10.2,Rohit,Rashid Khan,1,0,0,0,0,0,,,,62
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,10.3,Suryakumar Yadav,Rashid Khan,0,0,0,0,0,0,,,,63
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,10.4,Suryakumar Yadav,Rashid Khan,4,0,0,0,0,0,,,,64
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,10.5,Suryakumar Yadav,Rashid Khan,0,0,0,0,0,0,,,,65
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,10.6,Suryakumar Yadav,Rashid Khan,1,0,0,0,0,0,,,,66
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,11.1,Suryakumar Yadav,Gerald Coetzee,0,0,0,0,0,0,,,,67
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,11.2,Suryakumar Yadav,Gerald Coetzee,6,0,0,0,0,0,,,,68
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,11.3,Suryakumar Yadav,Gerald Coetzee,6,0,0,0,0,0,,,,69
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,11.4,Suryakumar Yadav,Gerald Coetzee,1,0,0,0,0,0,,,,70
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,11.5,Rohit,Gerald Coetzee,0,0,0,0,0,0,,,,71
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,11.6,Rohit,Gerald Coetzee,1,0,0,0,0,0,,,,72
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,12.1,Rohit,Sai Kishore,1,0,0,0,0,0,,,,73
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,12.2,Suryakumar Yadav,Sai Kishore,0,0,0,0,0,0,,,,74
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,12.3,Suryakumar Yadav,Sai Kishore,6,0,0,0,0,0,,,,75
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,12.4,Suryakumar Yadav,Sai Kishore,1,0,0,0,0,0,,,,76
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,12.5,Rohit,Sai Kishore,1,0,0,0,0,0,,,,77
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,12.6,Suryakumar Yadav,Sai Kishore,0,0,0,0,0,0,caught,Suryakumar Yadav,Washington Sundar,78
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,13.1,Rohit,Washington Sundar,0,0,0,0,0,0,,,,79
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,13.2,Rohit,Washington Sundar,1,0,0,0,0,0,,,,80
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,13.3,Tilak Varma,Washington Sundar,1,0,0,0,0,0,,,,81
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,13.4,Rohit,Washington Sundar,0,0,0,0,0,0,,,,82
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,13.5,Rohit,Washington Sundar,4,0,0,0,0,0,,,,83
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,13.6,Rohit,Washington Sundar,1,0,0,0,0,0,,,,84
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,14.1,Rohit,Rashid Khan,1,0,0,0,0,0,,,,85
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,14.2,Tilak Varma,Rashid Khan,1,0,0,0,0,0,,,,86
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,14.3,Rohit,Rashid Khan,1,0,0,0,0,0,,,,87
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,14.4,Tilak Varma,Rashid Khan,1,0,0,0,0,0,,,,88
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,14.5,Rohit,Rashid Khan,6,0,0,0,0,0,,,,89
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,14.6,Rohit,Rashid Khan,0,0,0,0,0,0,,,,90
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,15.1,Tilak Varma,Gerald Coetzee,1,0,0,0,0,0,,,,91
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,15.2,Rohit,Gerald Coetzee,6,0,0,0,0,0,,,,92
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,15.3,Rohit,Gerald Coetzee,0,0,0,0,0,0,,,,93
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,15.4,Rohit,Gerald Coetzee,1,0,0,0,0,0,,,,94
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,15.5,Tilak Varma,Gerald Coetzee,6,0,0,0,0,0,,,,95
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,15.6,Tilak Varma,Gerald Coetzee,1,0,0,0,0,0,,,,96
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,16.1,Tilak Varma,Prasidh,6,0,0,0,0,0,,,,97
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,16.2,Tilak Varma,Prasidh,1,0,0,0,0,0,,,,98
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,16.3,Rohit,Prasidh,0,4,0,1,0,0,,,,99
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,16.4,Rohit,Prasidh,0,0,0,0,0,0,caught,Rohit,Rashid Khan,100
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,16.5,Hardik Pandya,Prasidh,1,0,0,0,0,0,,,,101
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,16.6,Tilak Varma,Prasidh,1,0,0,0,0,0,,,,102
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,17.1,Tilak Varma,Siraj,6,0,0,0,0,0,,,,103
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,17.2,Tilak Varma,Siraj,0,0,0,0,0,0,caught,Tilak Varma,Kusal Mendis,104
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,17.3,Naman Dhir,Siraj,0,1,1,0,0,0,,,,105
72,"May 30, 2025",Playoffs stage,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, New Chandigarh",MI,GT,1,17.3,Naman Dhir,Siraj,0,0,0,0,0,0,,,,105
